#KEY	SRR11728040_2	SRR11728041_2	SRR11728042_2	SRR11728043_2
100289150	0	0	0	0
100289151	0	0	0	0
100289153	0	0	0	1
100289178	2	2	8	2
100289188	0	0	0	0
100289196	0	0	0	0
100289200	4	0	0	0
100289201	4	0	7	24
100289211	0	0	0	0
100289222	8	13	12	7
100289230	76	76	151	131
100289251	518	675	422	548
100289255	0	0	0	0
100289265	0	0	0	0
100289269	44	47	65	81
100289274	698	713	456	515
100289282	0	0	0	0
100289289	1381	2323	4607	4782
100289290	0	0	0	0
100289296	0	0	0	0
100289299	0	0	0	0
100289308	0	0	0	0
100289313	0	0	0	0
100289333	3	0	4	2
100289338	30	19	14	30
100289341	29	15	15	31
100289361	20	12	9	10
100289373	19	15	15	31
100289375	0	0	0	0
100289379	0	0	0	0
100289383	8	12	10	11
100289388	4	6	0	6
100289396	2	0	0	2
100289410	0	0	0	0
100289424	0	0	0	0
100289455	8	13	8	5
100289462	0	0	0	0
100289488	9	9	11	19
100289495	195	169	136	174
100289509	8	7	6	1
100289511	72	161	189	181
100289528	0	0	0	0
100289548	10	5	9	15
100289549	0	0	0	0
100289580	2	1	10	8
100289627	63	68	63	80
100289635	121	132	86	136
100289637	0	0	0	0
100289656	113	147	11	29
100289673	0	0	5	2
100290566	47	29	90	99
100291105	64	85	16	36
100292290	2	0	0	0
100292409	24	10	13	31
100292680	13	10	25	44
100293160	0	2	2	2
100293516	119	132	137	170
100293612	0	0	0	0
100293704	103	82	53	106
100293962	16	19	0	4
100294005	11	18	18	25
100294145	0	0	0	0
100294360	0	0	0	0
100294362	28	48	44	68
100294406	0	0	0	0
100294720	0	0	0	0
1003	2	0	0	0
100302090	0	0	0	0
100302111	77	118	49	98
100302112	0	0	0	0
100302113	0	0	0	0
100302114	0	0	0	0
100302115	0	0	0	0
100302116	0	0	0	0
100302117	0	0	0	0
100302118	0	2	0	0
100302119	0	0	0	0
100302121	1	0	0	3
100302122	0	0	0	0
100302123	0	0	0	0
100302124	0	0	0	0
100302125	1	0	0	4
100302126	0	0	0	0
100302127	11	24	34	4
100302128	0	0	0	0
100302129	0	0	0	0
100302130	0	0	0	0
100302131	0	0	0	0
100302132	0	0	0	0
100302133	0	0	0	0
100302134	0	0	0	0
100302135	0	0	0	1
100302136	0	0	0	0
100302137	19	22	21	39
100302138	0	0	0	0
100302139	0	5	1	0
100302140	0	0	0	0
100302141	0	0	7	4
100302142	0	0	0	0
100302144	0	0	0	0
100302145	0	0	0	0
100302146	0	0	0	0
100302147	0	0	0	0
100302148	0	0	0	0
100302149	7	10	13	15
100302150	0	0	0	0
100302153	0	0	0	0
100302155	0	0	0	0
100302156	0	0	0	0
100302157	0	0	0	0
100302158	0	0	0	0
100302159	0	0	0	0
100302160	0	0	0	0
100302161	0	0	0	0
100302162	0	0	0	0
100302163	0	0	0	0
100302164	0	0	0	0
100302165	0	0	0	0
100302166	2	0	3	4
100302167	0	0	0	0
100302168	0	0	4	0
100302169	0	0	0	0
100302170	0	0	0	0
100302171	0	0	0	0
100302172	0	0	0	0
100302174	0	0	0	0
100302175	0	0	0	0
100302176	0	0	0	0
100302177	0	0	0	0
100302178	0	0	0	0
100302179	0	0	0	0
100302181	0	0	0	0
100302182	0	0	0	0
100302183	0	0	0	0
100302184	0	0	0	0
100302185	1	0	0	1
100302186	0	0	0	0
100302187	0	0	0	0
100302188	0	0	0	0
100302190	6	3	1	7
100302191	0	0	0	0
100302192	0	0	0	0
100302193	0	0	1	0
100302195	0	0	0	0
100302196	0	0	0	0
100302197	0	0	0	0
100302198	0	0	0	0
100302200	0	1	1	0
100302201	0	0	0	0
100302202	0	0	0	0
100302203	0	0	0	0
100302204	0	0	0	0
100302205	0	0	0	0
100302208	0	0	0	0
100302209	0	0	0	0
100302210	0	0	0	0
100302211	0	0	0	0
100302212	0	2	0	0
100302213	0	0	0	0
100302214	0	0	0	0
100302217	0	0	0	0
100302218	0	0	1	6
100302219	0	0	0	0
100302220	0	0	0	0
100302222	0	0	0	0
100302223	0	0	0	0
100302224	0	0	0	0
100302225	0	0	0	0
100302226	0	0	0	0
100302227	0	0	0	0
100302228	0	0	0	0
100302229	1	0	1	0
100302232	0	0	0	0
100302233	0	0	0	0
100302234	0	0	0	0
100302235	0	0	0	0
100302236	0	0	0	0
100302237	26	8	5	5
100302238	0	0	0	0
100302239	0	0	0	0
100302240	22	35	12	42
100302242	0	0	0	0
100302246	0	11	1	1
100302250	0	0	0	0
100302251	0	0	0	0
100302254	140	97	110	193
100302255	0	0	0	0
100302256	0	0	0	0
100302257	0	0	1	4
100302258	0	0	0	0
100302259	0	0	0	0
100302260	0	0	0	0
100302261	0	0	0	0
100302263	8	0	2	1
100302265	0	0	0	0
100302266	0	0	0	0
100302267	0	0	0	0
100302268	0	0	0	0
100302270	0	0	0	0
100302273	17	21	35	15
100302274	0	0	0	0
100302275	0	0	5	0
100302276	0	2	1	0
100302277	0	0	0	0
100302278	0	0	0	0
100302279	0	0	0	0
100302280	0	0	0	0
100302281	0	0	0	0
100302282	0	0	0	0
100302283	0	0	0	0
100302284	0	0	0	0
100302285	407	216	27	64
100302286	0	0	0	0
100302287	0	0	0	0
100302288	0	0	0	0
100302289	0	0	0	0
100302290	0	0	0	0
100302401	20	15	32	46
100302526	0	0	0	0
100302640	0	0	0	0
100302650	720	652	156	172
100302652	0	0	2	3
100302691	16	18	20	26
100302692	109	154	213	175
100302736	0	0	0	0
100302738	0	0	0	0
100302739	0	0	0	0
100302740	4	14	10	5
100302741	0	0	0	0
100302742	0	1	0	0
100302743	3	8	21	33
100302746	0	0	0	0
100303453	0	0	0	1
100303728	17	11	10	28
100303749	0	8	0	0
100303755	16	12	6	15
100306951	77	57	60	77
100306975	4	5	5	13
100309464	0	0	0	0
100310782	13	29	34	48
100310812	9	30	36	60
100312957	0	0	0	0
100313769	4	2	3	0
100313770	0	1	0	0
100313771	0	0	0	0
100313772	0	0	0	0
100313773	0	0	0	0
100313774	0	0	0	0
100313777	0	0	0	0
100313778	0	0	0	0
100313779	0	0	0	0
100313780	0	0	0	0
100313781	59	73	78	124
100313805	0	0	0	0
100313806	0	0	0	0
100313822	0	0	0	0
100313824	0	0	0	0
100313829	0	0	1	2
100313830	0	0	0	0
100313835	0	0	0	0
100313837	0	0	0	0
100313838	0	0	0	0
100313839	0	0	0	0
100313840	0	0	0	0
100313841	0	0	0	0
100313842	0	0	0	0
100313843	0	0	0	0
100313884	0	0	0	0
100313886	3	4	0	2
100313887	0	0	0	0
100313892	0	0	0	1
100313895	0	0	0	0
100313896	0	0	0	0
100313903	0	0	3	4
100313914	0	0	0	0
100313921	0	5	0	2
100313923	0	0	0	0
100313938	0	0	0	0
100316868	25	33	8	10
100316904	1390	1201	929	1412
100322895	34	44	21	42
100329108	14	7	4	6
100329109	147	75	88	88
100335030	0	4	5	6
100337591	0	0	0	0
100337616	0	0	0	0
10036	2545	1947	921	1261
100379132	13	5	16	17
100379141	0	0	0	0
100379220	0	0	0	0
100379224	7	7	10	17
100379249	0	0	0	0
100379250	0	0	0	0
100379295	0	0	0	0
100379661	14	22	36	70
10038	535	488	320	525
100381270	1349	1630	2589	2457
10039	2054	1504	787	1207
1004	0	0	0	0
10040	10	0	2	4
10042	842	937	610	754
100422737	0	0	0	0
100422821	0	0	0	0
100422822	0	0	0	0
100422823	0	0	0	0
100422824	3	2	5	4
100422825	0	0	0	0
100422826	0	0	0	0
100422827	0	0	0	0
100422828	0	0	0	0
100422829	0	0	0	0
100422831	0	0	0	0
100422832	0	0	0	0
100422833	3	4	5	1
100422834	0	0	0	0
100422835	2	7	0	7
100422836	0	0	0	0
100422837	0	0	0	0
100422839	0	0	0	0
100422840	0	0	0	0
100422841	2	7	2	1
100422842	0	1	0	4
100422843	0	0	0	0
100422844	0	0	0	0
100422845	0	0	0	0
100422846	1	3	5	0
100422847	0	0	0	0
100422848	0	0	0	0
100422849	0	0	0	0
100422850	3	2	0	2
100422851	0	0	0	0
100422853	0	0	0	0
100422854	0	0	0	0
100422855	0	0	0	0
100422856	0	0	0	0
100422857	0	0	0	0
100422858	0	0	1	0
100422859	4	10	20	10
100422860	16	16	8	2
100422861	0	0	0	0
100422862	1	2	0	0
100422863	0	0	0	0
100422864	0	0	0	0
100422865	0	0	0	0
100422866	2	1	0	0
100422867	0	0	0	0
100422868	0	0	0	0
100422869	0	0	0	0
100422870	0	0	0	0
100422871	0	0	0	0
100422872	0	4	0	1
100422873	0	0	0	0
100422874	0	0	0	0
100422875	1	4	5	3
100422876	0	0	0	0
100422877	0	0	0	0
100422878	0	0	0	0
100422879	7	6	17	25
100422880	0	0	0	0
100422881	0	0	0	0
100422882	0	0	0	0
100422883	0	0	0	0
100422884	0	0	0	0
100422885	97	43	4	7
100422886	0	0	0	0
100422887	0	0	0	0
100422888	0	0	0	0
100422889	2	1	0	2
100422890	0	0	0	0
100422891	0	0	0	0
100422892	0	0	1	0
100422893	0	0	0	0
100422894	6	5	10	14
100422895	0	0	0	0
100422896	0	0	0	0
100422897	0	0	0	0
100422898	0	0	0	0
100422899	0	0	0	0
100422900	0	0	0	0
100422901	0	0	0	0
100422902	0	0	0	0
100422903	0	0	0	0
100422904	0	0	0	0
100422905	0	0	0	0
100422906	0	0	0	0
100422907	0	0	0	0
100422908	0	0	0	0
100422909	0	0	0	0
100422910	40	32	17	34
100422911	0	0	0	0
100422912	0	0	0	0
100422913	1	3	0	3
100422914	0	0	0	0
100422915	0	0	0	0
100422916	0	0	0	0
100422917	0	0	0	0
100422918	0	0	0	0
100422919	0	0	0	0
100422923	0	0	0	0
100422924	0	0	0	0
100422925	1	2	1	0
100422926	0	0	0	0
100422927	0	0	0	0
100422928	0	0	0	3
100422929	0	8	0	0
100422930	0	0	0	0
100422931	0	0	0	0
100422932	0	0	0	0
100422933	0	0	0	0
100422934	3	0	0	0
100422935	0	0	0	0
100422936	11	9	8	13
100422937	0	0	0	0
100422938	15	18	27	15
100422939	0	0	0	0
100422940	0	0	0	0
100422941	0	0	0	0
100422942	0	0	0	0
100422943	0	1	0	0
100422944	3	0	0	0
100422945	0	1	2	1
100422946	0	0	0	0
100422947	1	1	2	0
100422948	2	10	0	1
100422949	1	2	6	1
100422950	0	0	0	0
100422951	0	0	0	0
100422952	0	0	0	0
100422953	0	0	0	0
100422954	0	0	0	0
100422955	0	0	0	0
100422956	0	0	0	0
100422957	0	0	0	0
100422959	0	0	0	0
100422960	0	0	0	0
100422961	0	4	0	0
100422962	0	0	0	0
100422963	0	0	0	0
100422964	0	0	0	0
100422965	7	3	3	10
100422966	0	0	0	0
100422967	4	0	17	4
100422968	0	0	0	0
100422969	0	0	0	1
100422970	0	0	0	0
100422971	11	29	13	17
100422973	0	0	0	0
100422974	1	0	4	0
100422975	0	0	0	0
100422976	0	0	0	0
100422977	0	0	0	0
100422978	0	0	0	0
100422979	1	2	1	0
100422980	0	0	0	0
100422981	1	0	0	0
100422982	0	0	0	4
100422983	0	0	0	0
100422984	0	0	0	0
100422985	0	0	0	0
100422986	0	0	0	0
100422987	0	0	0	0
100422988	0	0	0	0
100422989	0	0	0	0
100422990	0	11	12	0
100422991	0	0	0	0
100422992	0	0	0	0
100422993	0	0	0	0
100422994	0	0	0	0
100422995	4	0	0	0
100422996	0	0	0	0
100422997	0	5	17	20
100422998	0	0	0	0
100422999	0	0	5	0
100423000	0	0	0	0
100423001	0	1	0	0
100423002	0	0	0	0
100423003	0	0	0	0
100423005	0	0	0	0
100423006	0	0	0	0
100423008	0	0	0	0
100423009	0	0	0	0
100423010	0	0	0	0
100423011	0	0	1	3
100423012	0	4	3	3
100423013	0	0	0	0
100423014	0	0	0	0
100423015	0	0	0	0
100423016	9	13	4	8
100423017	0	0	0	0
100423018	0	0	0	0
100423019	0	0	0	0
100423020	7	3	4	4
100423021	1	5	11	4
100423023	0	0	0	0
100423024	0	0	0	0
100423025	10	3	0	2
100423026	0	0	0	0
100423027	0	0	0	0
100423028	0	0	0	0
100423029	0	0	0	0
100423030	0	1	4	0
100423031	4	1	0	0
100423032	0	0	0	0
100423033	0	0	0	0
100423034	0	0	0	0
100423035	3	3	1	0
100423036	0	2	2	0
100423037	8	11	3	7
100423039	0	0	0	0
100423040	0	0	0	0
100423041	0	0	0	0
100423042	0	0	0	0
100423043	0	0	0	0
100423062	0	0	0	0
10043	3517	2750	4091	5356
100431172	81	33	0	10
10044	533	324	217	264
10045	116	76	102	112
10046	1115	1218	4685	6226
100462977	0	0	0	0
100462981	9	6	12	6
100462983	0	5	0	0
100463285	0	0	1	4
100463289	0	0	0	0
100463482	0	0	0	0
100463486	214	310	668	654
100463487	0	0	3	0
100463488	0	0	0	0
10047	0	0	0	0
10048	3164	2217	1592	2473
10049	11501	7909	16916	19211
100498859	13	5	2	16
100499177	927	798	864	1221
100499183	0	0	0	2
100499194	1	2	2	4
100499227	324	262	137	185
100499405	66	50	4	20
100499441	0	0	0	0
100499466	1	0	0	0
100499467	8	4	4	2
100499483	0	0	0	0
100499484	0	0	0	0
100499489	26	29	11	26
1005	0	0	0	0
10050	0	0	0	0
100505470	0	0	0	0
100505473	0	0	0	0
100505474	0	0	0	4
100505475	0	0	0	0
100505476	10	10	14	43
100505477	5	4	4	6
100505478	0	1	2	3
100505479	2	2	1	4
100505480	0	3	0	0
100505481	23	23	13	20
100505483	292	192	118	198
100505484	2	6	2	8
100505485	0	0	0	0
100505487	2370	2327	1788	2457
100505488	4	0	0	0
100505490	49	35	48	52
100505491	0	0	0	0
100505492	4	7	20	11
100505493	586	613	605	777
100505494	1116	1523	1081	1249
100505495	0	0	0	0
100505497	15	39	23	27
100505498	5	7	2	4
100505499	5	2	9	1
100505500	2439	1873	2188	3130
100505501	2	4	0	4
100505502	0	0	0	0
100505503	3123	2506	3124	4403
100505504	14	9	1	2
100505505	0	0	0	0
100505506	5	12	7	8
100505507	0	0	0	0
100505508	0	0	0	0
100505509	0	1	0	0
100505510	0	0	0	0
100505512	2	1	2	1
100505514	0	0	0	0
100505515	0	0	0	0
100505516	5	19	12	19
100505517	0	0	1	0
100505518	0	4	4	8
100505519	121	105	83	153
100505521	0	2	23	25
100505522	42	57	22	27
100505523	142	151	249	257
100505524	3	2	0	0
100505525	0	0	0	0
100505526	1	1	0	1
100505527	0	0	0	0
100505528	2	2	0	0
100505529	0	0	0	0
100505530	2	2	0	2
100505531	148	231	190	258
100505532	6	10	1	12
100505533	2	7	8	6
100505534	0	2	0	2
100505535	0	0	0	0
100505536	0	0	0	0
100505537	218	204	104	177
100505538	74	66	62	59
100505539	23	37	58	56
100505540	0	0	0	0
100505543	0	0	0	0
100505544	4	0	0	0
100505545	0	0	0	0
100505546	0	0	0	0
100505547	0	0	0	0
100505548	0	0	0	0
100505549	200	145	66	93
100505550	0	0	0	0
100505551	76	78	57	116
100505552	0	0	0	0
100505553	1496	976	1150	1709
100505554	79	65	24	48
100505555	4	0	0	1
100505556	0	0	0	0
100505559	0	0	0	0
100505560	55	61	32	46
100505561	139	93	131	127
100505562	8	12	7	16
100505563	0	0	0	4
100505564	10	28	22	23
100505565	47	103	156	216
100505566	0	0	0	0
100505567	0	2	3	2
100505568	19	9	13	46
100505569	4	0	0	0
100505570	0	0	0	0
100505572	0	0	10	0
100505573	1556	1299	1001	1474
100505574	0	0	0	0
100505576	146	136	44	130
100505577	12	14	10	28
100505578	68	58	64	95
100505579	0	0	0	0
100505580	0	0	1	0
100505581	25	76	45	39
100505582	643	781	515	499
100505583	0	0	2	0
100505584	10	34	8	16
100505585	57	31	19	30
100505586	0	0	0	0
100505587	17	18	25	24
100505588	3	4	0	5
100505589	0	0	0	0
100505591	0	0	0	0
100505592	50	54	60	131
100505593	0	2	6	6
100505594	0	0	0	0
100505595	24	22	69	105
100505596	0	0	1	0
100505597	0	0	0	0
100505598	0	0	0	0
100505599	0	0	2	0
100505600	0	0	0	0
100505601	0	0	0	0
100505603	0	0	0	0
100505604	0	1	0	2
100505605	327	269	572	805
100505606	142	115	233	261
100505607	2	3	0	2
100505608	0	0	0	0
100505609	0	0	0	0
100505610	89	79	14	32
100505611	0	0	0	0
100505612	1005	1034	591	974
100505613	0	0	0	0
100505614	0	0	0	0
100505616	329	317	429	543
100505617	111	111	108	171
100505618	2	0	2	2
100505619	0	0	0	0
100505620	135	152	210	225
100505621	1	0	0	2
100505622	1	3	5	6
100505623	155	117	93	107
100505624	3	7	3	10
100505625	24	38	32	21
100505626	0	0	0	0
100505627	0	0	0	0
100505630	484	275	161	219
100505631	0	0	0	0
100505632	96	84	87	114
100505633	0	0	0	0
100505634	554	523	455	600
100505635	0	0	0	0
100505636	113	116	92	88
100505639	3	3	14	5
100505640	0	2	0	2
100505641	4060	3130	2315	3197
100505643	0	0	0	0
100505644	3	0	0	0
100505645	0	0	0	0
100505647	7	7	9	14
100505648	105	148	106	126
100505649	0	0	0	0
100505650	0	0	0	2
100505651	0	0	0	0
100505652	0	0	0	0
100505653	500	355	377	556
100505654	0	0	0	0
100505656	0	0	0	2
100505657	6	27	13	35
100505658	4	0	7	0
100505659	0	0	0	0
100505661	8	4	18	19
100505662	21	9	19	26
100505663	0	0	0	0
100505664	2	4	8	11
100505665	35	65	39	38
100505666	27	39	13	22
100505668	104	101	629	1005
100505669	20	4	18	10
100505670	93	106	19	40
100505672	1	2	2	5
100505673	225	162	109	132
100505674	2	0	0	0
100505675	2	2	14	16
100505676	3	2	2	2
100505678	105	161	196	240
100505679	2	0	0	0
100505680	76	111	27	27
100505681	56	57	117	140
100505682	0	0	0	0
100505683	1	12	3	8
100505684	15	19	11	15
100505685	0	0	0	0
100505686	1434	1659	2417	2573
100505687	495	385	518	674
100505688	18	16	4	8
100505691	0	0	0	0
100505692	2	2	6	2
100505693	0	0	0	0
100505695	0	0	0	0
100505696	508	793	1003	1042
100505697	0	0	0	0
100505699	0	0	0	0
100505700	4	6	0	15
100505701	0	0	0	0
100505702	2	0	4	4
100505703	116	65	138	185
100505705	0	0	0	0
100505707	0	0	0	0
100505709	0	0	0	0
100505710	0	3	2	1
100505711	0	0	0	0
100505712	4	5	0	6
100505714	0	0	0	0
100505715	0	0	0	0
100505716	20	35	48	70
100505717	18	19	23	29
100505718	0	0	0	0
100505719	15	7	15	15
100505722	0	0	0	0
100505723	0	0	2	0
100505724	0	0	0	0
100505725	4	9	2	7
100505726	0	0	0	0
100505727	0	0	0	0
100505728	7	3	14	18
100505729	61	55	77	155
100505730	70	71	39	39
100505731	0	0	0	0
100505734	6	18	44	26
100505735	4	8	85	49
100505736	0	0	0	0
100505737	6	10	2	3
100505738	0	0	0	0
100505739	0	0	0	0
100505741	46	51	48	52
100505742	2	0	0	6
100505743	2	2	8	0
100505744	6	8	10	8
100505746	3579	3597	5031	6906
100505747	97	110	131	116
100505748	0	0	0	2
100505749	894	766	946	1281
100505750	0	0	0	0
100505752	6	24	31	28
100505753	16	8	4	5
100505754	3	2	8	12
100505756	7	9	16	25
100505758	6	4	4	3
100505759	68	37	22	31
100505760	0	0	0	0
100505761	320	211	312	465
100505763	20	21	17	20
100505764	0	0	4	6
100505765	146	126	238	269
100505766	24	30	51	39
100505767	15	11	8	23
100505768	0	0	0	0
100505769	15	18	22	31
100505770	69	63	97	113
100505771	169	151	122	184
100505773	28	29	19	42
100505774	3	5	5	0
100505775	0	0	0	0
100505776	0	0	0	0
100505778	0	0	0	0
100505780	3	0	0	2
100505781	5	2	0	5
100505782	0	0	0	0
100505783	132	111	65	124
100505784	0	0	0	0
100505785	0	0	0	0
100505786	0	0	0	2
100505787	6	2	2	0
100505790	0	1	1	0
100505792	413	346	177	308
100505793	0	0	0	0
100505794	64	94	69	139
100505795	0	0	0	0
100505796	0	0	0	0
100505797	0	0	0	0
100505798	89	73	19	35
100505799	3	6	8	14
100505800	0	0	0	0
100505801	0	0	0	1
100505802	0	0	0	0
100505803	0	0	0	0
100505804	1	0	2	0
100505805	0	0	0	0
100505806	0	0	0	0
100505807	0	0	0	0
100505808	129	76	99	141
100505809	0	2	4	2
100505811	0	0	0	0
100505812	1009	605	896	1266
100505813	0	0	0	0
100505814	0	0	0	0
100505817	0	0	0	0
100505818	50	50	106	110
100505819	0	0	1	0
100505820	9	8	0	0
100505821	0	0	0	1
100505822	0	0	0	0
100505824	0	0	0	0
100505825	24	21	32	35
100505826	10	2	4	13
100505827	0	0	0	0
100505828	51	102	179	93
100505829	0	0	0	2
100505832	0	0	0	0
100505833	0	0	0	0
100505834	8	4	17	35
100505835	0	0	0	0
100505836	2	0	4	0
100505838	0	0	0	0
100505839	141	163	229	280
100505840	0	0	0	0
100505841	0	0	0	0
100505842	150	98	82	171
100505843	4	2	2	7
100505844	0	0	0	0
100505845	0	0	0	6
100505846	111	154	168	144
100505847	534	411	369	349
100505848	0	0	0	0
100505850	4	7	14	15
100505851	0	0	0	0
100505852	0	0	0	0
100505853	0	0	0	0
100505854	293	250	217	291
100505856	45	91	68	61
100505857	79	78	89	146
100505859	2	0	0	0
100505860	0	0	0	0
100505861	46	46	111	184
100505862	0	0	0	0
100505863	22	18	34	30
100505865	12	16	0	2
100505866	27	53	25	43
100505867	6	0	3	13
100505868	125	89	59	58
100505869	382	328	498	662
100505870	23	10	19	12
100505872	0	0	0	0
100505874	0	0	0	0
100505875	5	0	0	0
100505876	1777	1515	1639	2639
100505877	2	3	0	0
100505878	0	0	0	0
100505879	172	123	108	120
100505880	0	0	0	0
100505881	0	0	0	0
100505882	17	21	4	9
100505885	3	4	2	7
100505886	0	0	0	0
100505887	0	0	0	0
100505888	0	0	2	0
100505889	60	95	51	62
100505890	0	0	0	0
100505893	0	0	0	0
100505894	210	211	329	458
100505895	0	0	0	0
100505897	0	0	0	0
100505899	72	85	100	128
100505900	771	598	475	720
100505901	0	0	0	0
100505902	0	2	0	3
100505903	0	0	0	0
100505904	2	0	0	0
100505905	6	1	2	0
100505906	0	0	0	0
100505908	2	1	0	2
100505909	21	26	25	53
100505910	0	0	0	0
100505911	62	56	30	24
100505912	4	0	0	0
100505913	0	0	0	0
100505915	15	25	18	10
100505918	0	0	0	0
100505920	0	0	0	0
100505921	10	2	1	3
100505922	0	0	0	0
100505923	0	0	0	0
100505924	0	0	0	2
100505926	195	141	110	132
100505927	0	0	0	2
100505928	2	0	0	0
100505929	0	0	0	0
100505930	1	1	0	0
100505931	0	0	0	0
100505932	15	6	10	28
100505933	2	0	0	2
100505935	507	315	278	405
100505936	5	6	0	4
100505937	99	58	106	119
100505938	12	18	20	12
100505940	0	0	0	0
100505941	0	4	2	5
100505942	8	8	23	24
100505943	264	224	84	123
100505944	0	0	0	0
100505945	0	0	0	0
100505946	0	0	0	0
100505947	0	0	0	0
100505948	0	0	0	0
100505949	0	0	0	0
100505950	0	0	2	0
100505951	52	89	122	124
100505952	1	1	0	0
100505953	0	0	0	0
100505956	230	278	209	293
100505957	1	2	3	2
100505958	15	38	16	28
100505959	0	0	0	0
100505960	10	9	18	30
100505963	2	19	23	22
100505964	0	0	0	0
100505965	13	5	21	22
100505966	0	0	0	0
100505967	0	1	0	0
100505970	6	28	6	20
100505971	79	87	276	303
100505972	3	0	3	4
100505973	0	0	0	0
100505974	0	0	0	0
100505975	42	44	53	53
100505976	0	0	0	1
100505977	0	0	0	0
100505978	0	0	0	0
100505979	0	0	0	0
100505981	0	0	0	0
100505983	0	0	0	0
100505984	2	5	10	0
100505985	0	0	0	0
100505986	0	0	0	0
100505987	4	0	24	13
100505988	78	90	55	103
100505989	0	0	0	0
100505990	0	0	0	0
100505991	165	75	90	126
100505993	0	0	1	0
100505994	2712	3111	10028	11656
100505996	0	0	0	0
100505997	2	0	0	0
100505998	0	0	0	0
100505999	0	0	0	0
100506001	16	47	22	51
100506002	725	707	872	1315
100506003	0	0	0	0
100506004	0	0	0	0
100506005	14	36	49	53
100506006	0	0	0	0
100506007	16	33	12	13
100506008	22	20	0	7
100506010	0	0	0	0
100506011	0	0	0	0
100506012	36	48	29	57
100506013	0	0	0	0
100506014	56	45	55	60
100506015	0	0	10	4
100506016	0	0	0	0
100506017	0	0	0	0
100506018	0	0	0	0
100506019	4	10	1	3
100506020	156	304	375	338
100506021	0	0	0	2
100506022	6	1	4	4
100506023	92	89	313	431
100506024	12	6	9	24
100506025	1	2	0	2
100506026	0	0	0	0
100506027	0	0	0	0
100506029	34	30	123	90
100506030	0	1	4	2
100506031	140	97	84	107
100506032	801	972	1531	1678
100506033	579	587	416	497
100506034	0	0	0	0
100506035	0	0	0	0
100506036	8	7	4	7
100506037	33	51	83	61
100506040	94	84	40	46
100506042	0	0	0	0
100506044	0	0	0	0
100506045	0	0	0	0
100506046	58	25	42	27
100506047	13	2	0	2
100506048	20	11	44	39
100506049	0	0	0	0
100506050	0	0	0	0
100506051	19	18	40	85
100506052	0	0	0	2
100506053	0	0	0	0
100506054	164	117	74	95
100506055	359	375	166	340
100506057	818	560	344	535
100506059	4	6	0	0
100506060	58	65	46	73
100506062	4	6	2	4
100506063	0	4	0	0
100506064	0	0	0	0
100506065	0	0	0	0
100506066	48	57	21	47
100506068	13	7	2	2
100506069	0	0	0	0
100506070	4	6	1	0
100506071	0	0	4	1
100506072	2	9	0	2
100506073	2	0	2	0
100506074	25	30	9	41
100506075	79	74	101	143
100506076	173	369	91	131
100506077	0	0	2	0
100506079	157	183	221	306
100506080	7	8	6	5
100506082	0	2	2	2
100506083	11	12	15	14
100506084	21	12	8	11
100506085	0	0	0	0
100506086	22	6	7	12
100506087	348	321	182	215
100506088	0	0	0	0
100506089	0	2	2	0
100506090	52	61	67	82
100506091	0	0	0	3
100506092	0	0	0	0
100506093	8	16	19	31
100506095	0	0	0	0
100506096	0	0	0	0
100506098	53	104	248	342
100506100	121	52	14	27
100506101	0	0	0	0
100506102	0	0	0	0
100506103	0	0	0	0
100506104	0	0	0	1
100506105	0	0	0	0
100506107	0	0	0	0
100506108	0	0	0	0
100506109	7	8	6	11
100506110	0	0	0	0
100506112	43	53	37	36
100506113	2	1	0	4
100506114	236	247	327	447
100506115	1201	1070	1004	1296
100506116	0	0	0	0
100506117	126	137	131	213
100506118	4	2	12	2
100506119	397	351	245	299
100506120	0	0	0	0
100506122	0	0	0	0
100506123	157	259	132	196
100506124	23	20	26	32
100506125	0	0	0	0
100506126	0	0	0	0
100506127	37	55	32	28
100506128	0	0	0	0
100506130	81	65	286	415
100506132	12	20	16	10
100506134	0	2	0	2
100506136	11	4	6	26
100506137	0	0	0	0
100506140	0	0	0	0
100506142	226	379	807	1009
100506143	3	4	5	6
100506144	1168	859	1332	1885
100506146	0	0	0	0
100506147	1	4	1	2
100506148	0	0	0	0
100506151	8	6	8	4
100506152	0	0	0	0
100506153	109	315	264	280
100506154	0	0	0	0
100506155	76	75	106	127
100506156	224	256	474	365
100506157	54	20	19	58
100506158	30	70	82	146
100506159	776	1003	408	439
100506161	4	6	2	12
100506162	2	5	8	8
100506164	2	0	0	0
100506165	0	2	0	0
100506166	770	627	315	405
100506167	41	52	53	87
100506168	2579	3563	3063	3709
100506171	0	0	1	0
100506172	0	0	0	0
100506173	0	0	0	0
100506174	2	6	1	2
100506175	0	0	0	0
100506176	0	0	0	0
100506177	49	100	87	89
100506178	6	8	33	28
100506179	0	0	0	0
100506180	83	85	107	77
100506182	0	0	0	0
100506183	178	129	148	196
100506187	0	0	0	0
100506188	0	0	0	0
100506189	0	0	1	1
100506190	6077	5275	3849	5916
100506191	3	2	4	5
100506192	0	0	0	0
100506193	61	20	2	8
100506194	263	183	181	322
100506195	0	0	0	0
100506196	0	0	0	2
100506198	0	0	0	2
100506199	24	24	28	30
100506200	863	1205	700	735
