"","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","Gene.Symbol","Platform.ORF","Probability","Standard.Error"
"1440",-0.548711885189097,-0.993227765190042,-0.104196005188152,7.66900702514725,-2.80156495239817,0.0210786519519068,0.0774385946610036,-4.00466984996084,"cmk","gene:ECOLIN_04705",0.0179039131682236,0.226793816327013
"1444",-0.372523722044058,-0.672180195365751,-0.0728672487223646,7.35515074580912,-2.82145987601514,0.020411541088408,0.0758283031627006,-4.00879327647549,"hemC","gene:ECOLIN_21100",0.0178315534083676,0.152885955776374
"1451",-0.350099389087863,-0.646695319612538,-0.0535034585631893,7.03040659601173,-2.67898186657047,0.0257089116110646,0.0884605500910303,-4.01485226899188,"recB","gene:ECOLIN_15315",0.017725748132049,0.151324454349324
"1467",-0.425137868843997,-0.778277500949142,-0.0719982367388524,7.16286295137016,-2.73229092651665,0.0235800127422936,0.0837984643643906,-4.04710414918658,"gcvR","gene:ECOLIN_13660",0.0171728410194094,0.180173281686298
"1472",-0.355982253255642,-0.642400623511649,-0.0695638829996357,7.77049788406621,-2.82079215696279,0.0204335774486918,0.0758494394895441,-4.05681570178322,"cysB","gene:ECOLIN_07450",0.0170096963381648,0.146131821559187
"1483",2.48027194842827,-0.472567566615472,5.43311146347201,0.287969073891919,1.90635187758647,0.089678187204847,0.211114555368082,-4.07370900716841,"ECOLIN_01070","gene:ECOLIN_01070",0.016729526731155,1.5065507729815
"1506",-0.414374563422506,-0.771405302761027,-0.0573438240839862,4.8402090622705,-2.63409290119474,0.0276520797911454,0.0931100509658308,-4.12444111857396,"pagP","gene:ECOLIN_03305",0.0159151424615611,0.182158540478837
"1507",1.73556890346119,-0.381401115195284,3.85253892211766,-0.0676761446850544,1.86067602508878,0.0964166852739888,0.220094561853652,-4.12577235637463,"phnH","gene:ECOLIN_23000",0.0158943062444816,1.08008674421249
"1508",-0.351640074253598,-0.655419348947487,-0.0478607995597082,5.3213315032406,-2.62714371619322,0.0279659062523432,0.0938606562429017,-4.12783665153714,"moaE","gene:ECOLIN_04065",0.015862049452614,0.154989425864229
"1509",0.263609859058899,0.0627302238368378,0.464489494280961,12.619868243903,2.97830620868873,0.0158538647421234,0.0635249848043633,-4.13018913509549,"fusA","gene:ECOLIN_18500",0.0158253679322648,0.102489609807174
"1514",-0.484637093637722,-0.930539788398581,-0.0387343988768629,5.55200662166143,-2.46672175224412,0.0362972628626407,0.113643252147539,-4.13977478182336,"fecB","gene:ECOLIN_24985",0.0156767630291539,0.227501374877989
"1515",-0.272261692923138,-0.488531897567957,-0.0559914882783185,9.14897787682142,-2.85715274368006,0.019268251777027,0.0724313261612097,-4.14053071974045,"trxA","gene:ECOLIN_20975",0.0156651024192631,0.110341941145316
"1546",-0.308197694239027,-0.56662917846341,-0.0497662100146438,6.72366994850457,-2.70662178109231,0.0245818149617272,0.0859541756087444,-4.20197983183866,"ushA","gene:ECOLIN_02765",0.0147452414040722,0.131852798073665
"1556",0.227810946697211,0.0488878971716941,0.406733996222728,11.7315548601441,2.88969433286863,0.0182830285937658,0.069821607139978,-4.21516774663029,"aceE","gene:ECOLIN_00600",0.0145548707970736,0.0912872701660801
"1567",0.363560549855986,0.0493154825987117,0.677805617113261,5.94680758901771,2.62574103487948,0.028029686713522,0.093904510000536,-4.2281630401402,"ubiA","gene:ECOLIN_22570",0.0143696500296548,0.160329115947589
"1589",-0.459365468694028,-0.878033021222548,-0.0406979161655069,5.99382146903151,-2.49019095195693,0.0349381667726949,0.110485789847737,-4.26074557255915,"nudC","gene:ECOLIN_22300",0.0139154060246438,0.213605894147204
"1600",1.52204964064719,-0.235126167774083,3.27922544906847,1.8631022013435,1.96588093220474,0.08156291799337,0.197418852107061,-4.27429819386315,"ECOLIN_01095","gene:ECOLIN_01095",0.013730659989067,0.896518269602693
"1603",1.33995142913817,-0.425187931999348,3.1050907902757,0.0302902043726897,1.72287458986995,0.119729346711766,0.254953725902981,-4.28097527526783,"srlA","gene:ECOLIN_14565",0.0136405310624311,0.900581306702817
"1615",-1.08840617302154,-2.32411169820446,0.14729935216138,4.3297187303753,-1.99903140380272,0.0773518101406312,0.189699999499222,-4.30328746004371,"fabG","gene:ECOLIN_05295",0.0133435674021262,0.630462002644347
"1619",-1.37170603486794,-3.12257536437828,0.37916329464239,1.12720643421984,-1.77807846958615,0.109823716691226,0.240029225363772,-4.30765342808088,"glmU","gene:ECOLIN_25095",0.0132862091391386,0.893300678321599
"1628",0.412761327979129,0.0377808730262403,0.787741782932017,5.46325793761675,2.4982389685516,0.0344839287440701,0.109614182813464,-4.31415866935157,"opgC","gene:ECOLIN_05940",0.013201196934761,0.191316558649433
"1639",-2.23152926982412,-5.2731193059433,0.810060766295064,2.99625782716538,-1.66511993319953,0.130967446946572,0.270585420360245,-4.33634013775162,"fliI","gene:ECOLIN_10710",0.0129153389915981,1.55183165108122
"1653",0.642120907095683,-0.0232663337908904,1.30750814798226,3.37591397289863,2.19021097428509,0.0568582079443574,0.154410350142326,-4.34982939907267,"ECOLIN_01785","gene:ECOLIN_01785",0.0127444957991179,0.339483286166619
"1661",0.945943861588564,-0.162022856468184,2.05391057964531,4.52987892492004,1.93768089562041,0.0853162777062237,0.204477029213263,-4.35745713193374,"dppD","gene:ECOLIN_19580",0.0126488789411175,0.565289141865688
"1662",-0.332504247633092,-0.619062775778665,-0.0459457194875193,8.04618530481452,-2.63346450304416,0.0276803114443274,0.0931375236415366,-4.35775263593648,"gldA","gene:ECOLIN_22040",0.0126451889571056,0.146203330686517
"1679",-1.04787636140319,-2.20610140366672,0.110348680860331,3.83462411853057,-2.05333921619299,0.0708992951697396,0.179179046616335,-4.38333906039787,"nusA","gene:ECOLIN_17575",0.0123296864976997,0.590931144012003
"1684",-0.366828716055798,-0.710240938900881,-0.0234164932107148,6.01653103873043,-2.42432693172293,0.0388875586317867,0.11949554440496,-4.3897504309574,"anmK","gene:ECOLIN_08840",0.0122518545913089,0.175210317778104
"1696",-0.371961934517386,-0.710941364197193,-0.0329825048375791,5.99493060780209,-2.49039801815437,0.0349264050150651,0.110485789847737,-4.40529643381235,"trkD","gene:ECOLIN_20820",0.0120651403309531,0.172948688612146
"1698",0.302179119671539,0.0374679172466127,0.566890322096465,6.35259261842601,2.59081104507213,0.0296662030883024,0.098042152656498,-4.40877795357675,"treA","gene:ECOLIN_07040",0.0120237125204859,0.135056735931085
"1699",-0.443629196263853,-0.861418787718702,-0.0258396048090033,6.73984426252233,-2.40993935165518,0.0398078597166809,0.121759043563216,-4.41000341682503,"nhaB","gene:ECOLIN_06960",0.0120091637694229,0.213157954823903
"1706",-0.320429263380316,-0.61878177768497,-0.0220767490756609,7.0282198859715,-2.43750816012875,0.0380630355744206,0.117898855183786,-4.41834948893475,"bcp","gene:ECOLIN_13665",0.0119105403399144,0.152220670563599
"1729",0.619298375781087,-0.0613190332902913,1.29991578485247,4.91913107905691,2.065097193828,0.0695720553833215,0.177125970321018,-4.44759518389778,"flgI","gene:ECOLIN_06105",0.0115712248814009,0.347253780138458
"1740",0.502890606201602,0.0624897145064123,0.943291497896791,8.23599767810585,2.59160579631496,0.0296279172161901,0.098042152656498,-4.45787718497052,"secG","gene:ECOLIN_17665",0.0114542148832588,0.224694332497546
"1743",0.929254337655553,-0.222165826912849,2.08067450222395,3.22399386193743,1.83165794927686,0.100942009360702,0.228028687163416,-4.46309174989628,"flhB","gene:ECOLIN_10385",0.0113953204521614,0.58745926763694
"1777",0.294076839775673,0.0481137376668978,0.540039941884449,11.673748222956,2.71352901616318,0.0243080665553833,0.0853172683940837,-4.51245050399005,"tuf","gene:ECOLIN_18495",0.0108524730437122,0.125491378626926
"1783",-0.479421159995006,-0.952602382955125,-0.00623993703488718,5.74706198508752,-2.29949942327666,0.047630308949632,0.137440692491475,-4.52289837214259,"btuE","gene:ECOLIN_09235",0.0107408896137186,0.241418991306183
"1790",0.850727978194423,-0.220593144793299,1.92204910118215,1.36910303305205,1.80224843448768,0.105730613964606,0.233988936097966,-4.53373844497792,"ECOLIN_24295","gene:ECOLIN_24295",0.0106263169415764,0.546592409687613
"1791",-0.261240108411403,-0.492425052649895,-0.0300551641729114,9.12518482075794,-2.5646252675524,0.0309559219595726,0.101223028817771,-4.53604234711364,"pntA","gene:ECOLIN_08650",0.0106021223900214,0.117951502162496
"1795",-0.463035998182498,-0.903098704339786,-0.0229732920252098,6.71440773775046,-2.38805211304272,0.0412495871813166,0.124365227109363,-4.54505692888183,"alr","gene:ECOLIN_22655",0.0105079779510505,0.224521788855759
"1797",0.559065589549566,-0.0510303234663754,1.16916150256551,3.99875868970277,2.07973622078476,0.0679530470109494,0.174585901512074,-4.54610119433786,"ECOLIN_10960","gene:ECOLIN_10960",0.0104971256861752,0.311273425008133
"1802",1.21759887008738,-0.299033568070469,2.73423130824522,3.02490514725502,1.82208026728057,0.102478785596509,0.230044298581424,-4.55368165460651,"ECOLIN_13315","gene:ECOLIN_13315",0.0104186793931644,0.773792060284615
"1819",-0.522468535039709,-1.10066681212733,0.0557297420479128,3.77333551266315,-2.05081722534718,0.071187135910261,0.179417876492999,-4.58512099648273,"prfH","gene:ECOLIN_01745",0.0100994751949639,0.294999120963073
"1836",-0.379097025124072,-0.734361723911521,-0.0238323263366239,4.71258682759463,-2.42182038180205,0.0390463523214976,0.11982478490195,-4.61107034935821,"nirD","gene:ECOLIN_18635",0.0098433179663334,0.181257499381351
"1838",-0.430592960195706,-0.877181322277025,0.0159954018856129,5.88524788806992,-2.1882812182648,0.0570359524467888,0.154410350142326,-4.61289787052217,"aphA","gene:ECOLIN_22720",0.00982552211058944,0.22785120514353
"1844",0.266097436392675,0.0256178270613896,0.506577045723961,8.24296839812057,2.51134305190584,0.0337569422687809,0.107947768523186,-4.6216711646929,"sirA","gene:ECOLIN_10545",0.00974053293272815,0.122693678230248
"1846",0.269459237663051,0.0343504009556809,0.504568074370422,7.6999067112482,2.60116399010917,0.0291713489831096,0.0970983208620006,-4.62698883205053,"fxsA","gene:ECOLIN_23300",0.00968937404191598,0.119953488116005
"1847",1.09823431541758,-0.360120967231892,2.55658959806706,1.8898376371347,1.70913071654291,0.122320432028098,0.258337189171768,-4.62719340466478,"ECOLIN_20895","gene:ECOLIN_20895",0.00968741126430839,0.744058817678305
"1855",-1.24295106609909,-3.16454707907166,0.678644946873487,1.79278382750012,-1.46803209743224,0.176864774023553,0.336195227967753,-4.63681629628862,"atpC","gene:ECOLIN_25085",0.00959552766141521,0.980406129067639
"1861",-0.714452447488735,-1.63660528846872,0.207700393491255,3.90046728246562,-1.7583852365365,0.11326697320864,0.245358896212928,-4.64645827427741,"secD","gene:ECOLIN_02385",0.00950432751548066,0.470486143357138
"1874",0.250918427791015,0.0196030271424958,0.482233828439533,7.37329364986556,2.4619068585251,0.036582559398872,0.114305101421391,-4.66217072469381,"smpB","gene:ECOLIN_14290",0.00935754483911239,0.118018061555367
"1879",0.351378512136055,-0.00966836386910724,0.712425388141217,5.02820950244492,2.20879401554108,0.0551740334708867,0.15103688218579,-4.66494201041094,"dpiB","gene:ECOLIN_03290",0.0093318899722414,0.184207589798552
"1891",-0.43315280190846,-0.852545899737914,-0.013759704079007,6.18270430976572,-2.34403157906248,0.0443080490554712,0.130450093665854,-4.6832035219266,"trmB","gene:ECOLIN_15935",0.009164569740861,0.21397607032115
"1905",0.917766437293581,-0.621872683148711,2.45740555773587,0.6406684902303,1.35287241932119,0.209786840769944,0.379956670435966,-4.70537780192212,"napH","gene:ECOLIN_12425",0.00896539042200473,0.785530163490965
"1911",0.926959542438198,-0.708542754679075,2.56246183955547,0.417130036529332,1.2863324633627,0.231096605054102,0.403115882500388,-4.71332540318073,"napG","gene:ECOLIN_12430",0.00889505076198361,0.834439947508813
"1919",-0.547491563464324,-1.20381796196353,0.108834835034886,3.63597998386705,-1.89322036609898,0.0915685250826372,0.213292146778834,-4.73285838250214,"ECOLIN_13115","gene:ECOLIN_13115",0.0087244909655098,0.334860407397556
"1928",-0.545272575948325,-1.21346951055062,0.122924358653967,5.34483845140764,-1.85205033509455,0.0977415681861847,0.222116608084355,-4.74051325081703,"nrdI","gene:ECOLIN_14415",0.00865853715092185,0.340916803368516
"1935",-0.748789927629102,-1.75082782751117,0.253247972252962,2.33848325496693,-1.69597503370434,0.124848765394853,0.262032508937488,-4.75008021800414,"ssuB","gene:ECOLIN_04825",0.0085768032737423,0.511243826470441
"1944",0.65657419946118,-0.183420106889943,1.4965685058123,3.07181633491549,1.77398964094454,0.110530539169475,0.24078014166496,-4.76049147126219,"emrB","gene:ECOLIN_13155",0.00848872530236825,0.428568523648532
"1947",-1.07399844569671,-2.66233847009591,0.514341578702492,3.83444187253864,-1.53463034710763,0.159963286345198,0.312386215758298,-4.77066400633977,"ECOLIN_22215","gene:ECOLIN_22215",0.0084035331518618,0.810377563468979
"1948",-0.305371412048872,-0.598819231052779,-0.0119235930449659,6.95195173955972,-2.36178902541431,0.0430481426579089,0.127958604697436,-4.77076702207506,"mnmC","gene:ECOLIN_13005",0.00840267477409233,0.149718275001993
"1957",0.397487766050002,-0.036115133358102,0.831090665458106,6.39305390070746,2.08053582241081,0.0678656698539573,0.174548158238442,-4.78157873784388,"gcvT","gene:ECOLIN_15660",0.00831306793746623,0.221225969085767
"1961",1.35502723154854,-1.10226756983354,3.81232203293061,1.45523416960859,1.25151013307132,0.242952993346241,0.41767391223659,-4.78414282832248,"ECOLIN_13325","gene:ECOLIN_13325",0.00829195630360532,1.25372183743983
"1968",-0.254606505688634,-0.50164441144067,-0.00756859993659784,6.26136146974738,-2.33910387578427,0.0446640990870568,0.1309168791939,-4.79413623575724,"ubiF","gene:ECOLIN_03465",0.00821018102902355,0.126039747832671
"1976",-0.3718808432315,-0.771701514659142,0.0279398281961427,5.54259563329538,-2.1109705371033,0.0646194284733061,0.168635628861721,-4.81230330167991,"cysG","gene:ECOLIN_18645",0.00806356467613343,0.203990138483491
"1981",-0.436558740679239,-0.933502620020011,0.0603851386615317,5.76450992679207,-1.99378787721651,0.0780037800315784,0.190794696545347,-4.8203378684899,"livF","gene:ECOLIN_19100",0.00799955319268283,0.253542795582026
"1987",-0.612807150259795,-1.45121271911252,0.225598418592929,3.66955239542069,-1.65887353519202,0.132238952973343,0.272101437603687,-4.82560410921654,"fecC","gene:ECOLIN_24990",0.00795787071695099,0.427757943292206
"2016",-0.206097541775993,-0.395982714564582,-0.0162123689874039,9.73139579440474,-2.46334571527123,0.0364970690348862,0.114114825014738,-4.86936966334257,"rrmJ","gene:ECOLIN_17685",0.00761969802313545,0.0968801901982596
"2019",0.450018565958849,-0.118620126297674,1.01865725821537,3.37180786155902,1.79612944694355,0.106753206604302,0.235248773966479,-4.87019873956503,"hofQ","gene:ECOLIN_18730",0.00761343140720204,0.290121781763532
"2024",-0.409211561036734,-0.858849681341818,0.0404265592683493,5.99445637339677,-2.06551512874676,0.0695253222159727,0.177125970321018,-4.87566225548473,"recD","gene:ECOLIN_15310",0.0075722628450898,0.229407204237288
"2034",-0.301396248151975,-0.603517658918799,0.000725162614849562,7.20633285401693,-2.2641226367778,0.0504436246728148,0.142892807375983,-4.88967409820103,"recC","gene:ECOLIN_15325",0.00746768817380072,0.154143576921849
"2041",-0.774753569340891,-1.62693018793424,0.0774230492524558,6.82062692928922,-2.06337222662568,0.0697652604415849,0.177278646467116,-4.89439886550558,"rpmH","gene:ECOLIN_20605",0.00743274993776626,0.434783989078238
"2046",-1.24161042360813,-2.72996373983961,0.246742892623339,5.52536581654063,-1.89331519098599,0.0915547407332657,0.213292146778834,-4.89958907296057,"upp","gene:ECOLIN_13695",0.00739455688791491,0.759363936852792
"2049",0.700951180122063,-0.580940256356564,1.98284261660069,0.68185679430233,1.24102386744179,0.246620580054175,0.420860423483402,-4.9013194556383,"ECOLIN_17625","gene:ECOLIN_17625",0.00738186691122781,0.65402624310134
"2051",-0.246967032673109,-0.495910198685197,0.00197613333897836,6.66411439154886,-2.25155408741023,0.0514819721229707,0.144949241899626,-4.90197435317833,"nagA","gene:ECOLIN_03520",0.0073770697791921,0.127011819393922
"2059",0.828304033412875,-0.656777094699033,2.31338516152478,1.26852618586114,1.26585279797251,0.238009795643132,0.411215964350507,-4.91095772795782,"ECOLIN_22365","gene:ECOLIN_22365",0.00731157795130138,0.757694453118321
"2063",1.26315469566141,-1.24654131331191,3.77285070463472,0.902563749930178,1.14229698316831,0.283420256964984,0.461914293051467,-4.91432787408528,"ECOLIN_26090","gene:ECOLIN_26090",0.00728715760184794,1.28045714743537
"2065",-0.325370867359876,-0.675609176276799,0.0248674415570471,6.08887088485109,-2.10842728007907,0.0648848421015857,0.169138015365931,-4.91607044321275,"lolB","gene:ECOLIN_07100",0.00727456257815064,0.178693014753532
"2071",-0.406236745545225,-0.916037610803516,0.103564119713065,4.51796893505889,-1.80851554081252,0.104692735512315,0.232873582347623,-4.92322768204058,"aat","gene:ECOLIN_04595",0.00722305740781087,0.260102482274638
"2075",0.281611960735994,0.0127590189484867,0.550464902523501,8.27789259245618,2.37727767811902,0.0419782428713995,0.12590759335701,-4.92588576892174,"iscA","gene:ECOLIN_13865",0.00720402151811867,0.137169868258932
"2088",0.67786064374889,-0.445941888755399,1.80166317625318,1.18268545784739,1.36897028772243,0.204889570081825,0.373736536857487,-4.93835417923108,"gatY","gene:ECOLIN_11880",0.00711539163072139,0.573368639032801
"2106",0.70307319199246,-0.538190748831765,1.94433713281668,1.2207225413274,1.28552346558771,0.231366478916592,0.403392858313211,-4.96008246656971,"rhaB","gene:ECOLIN_21750",0.00696351889591194,0.633297928991951
"2109",0.586683555213949,-0.126015251152879,1.29938236158078,3.92599355788278,1.86827796926528,0.0952630546113972,0.218605624825362,-4.96881749464714,"cobS","gene:ECOLIN_11235",0.00690337533150417,0.363621839983076
"2122",-0.77825117730286,-2.49857817783652,0.942075823230801,1.44368069690269,-1.02672086936377,0.331911481472042,0.516801769808818,-4.98219137778684,"ECOLIN_12355","gene:ECOLIN_12355",0.00681228978214038,0.877717857415133
"2130",0.562861083466439,-5.03627230644544,6.16199447337832,-1.41825647340317,0.228151861931821,0.824734682953491,0.89831389504034,-4.99200090258479,"ECOLIN_25955","gene:ECOLIN_25955",0.00674623976554557,2.85670070913872
"2141",-0.229620166894139,-4.24741589172377,3.78817555793549,-2.77779287661303,-0.129707707922743,0.899710358599462,0.948197216735218,-5.00296796906089,"glpE","gene:ECOLIN_25265",0.00667314855886806,2.0498957779743
"2149",-0.229620166894138,-11.0649440343813,10.605703700593,-2.39799524014704,-0.0480963080331349,0.962711994947216,0.980080093167493,-5.007503605736,"ECOLIN_24570","gene:ECOLIN_24570",0.00664315073066984,5.52822646300366
"2179",-0.168138654308319,-3.55635536378762,3.22007805517098,-1.28848099461737,-0.112626346527083,0.912850911242257,0.954519943761694,-5.03348009293983,"garD","gene:ECOLIN_17355",0.0064739098440576,1.7286819946323
"2181",0.423113784633108,-0.152833398798388,0.999060968064603,2.87620558678947,1.66731679420091,0.130522912410364,0.269886949012517,-5.03639240408703,"glpC","gene:ECOLIN_12610",0.00645520476167094,0.293850603791579
"2186",-1.00564694092339,-3.65510816118971,1.64381427934293,1.03866522167557,-0.861452981926782,0.411817893269434,0.594905051298311,-5.04012776388503,"ECOLIN_03870","gene:ECOLIN_03870",0.00643129201308869,1.35176592870731
"2196",0.0810703165383515,-3.2037497719299,3.3658904050066,-0.330934157582964,0.0560136521076162,0.956580491496571,0.977148938479394,-5.05099059106464,"yajC","gene:ECOLIN_02390",0.00636225015283032,1.67592861656543
"2198",-0.261247201812282,-0.53232701630439,0.00983261267982732,7.1308043801788,-2.18724824477779,0.05713131953149,0.154571033601232,-5.05555147800625,"rluD","gene:ECOLIN_14175",0.00633348208484998,0.138306027802096
"2200",0.233487564593021,-0.0156754347245563,0.482650563910599,5.64295352706615,2.12678610451171,0.062992378038049,0.16622317076023,-5.05699769459885,"ugpC","gene:ECOLIN_19080",0.00632438700505503,0.127123979243662
"2213",0.660627830467762,-2.25205981129741,3.57331547223294,-0.835960985391476,0.514762096804362,0.619381941012894,0.760702013313877,-5.07252499932242,"ECOLIN_26370","gene:ECOLIN_26370",0.00622755161254483,1.48606512334958
"2223",-0.682042502818741,-1.7468671622285,0.382782156591021,2.46880473950397,-1.45370722312071,0.180698842540545,0.340722608822556,-5.07979564581916,"cpsB","gene:ECOLIN_11660",0.00618271641721667,0.54327788745396
"2225",0.631470073959032,-0.723118042032239,1.9860581899503,0.672565537007576,1.05800841404484,0.318193625851649,0.502183137398521,-5.08564740818156,"ECOLIN_19605","gene:ECOLIN_19605",0.00614686402437115,0.691116385709832
"2231",-0.37087961597557,-0.752544223285766,0.0107849913346268,9.29017396936958,-2.20543714534391,0.0554746140556398,0.151591407077838,-5.09234871021599,"folE","gene:ECOLIN_12170",0.0061060604240972,0.194726840464386
"2232",-0.573533433216937,-1.41932352108762,0.272256654653749,3.89809741415167,-1.53900403078676,0.158905123446183,0.311309251454309,-5.09310817139304,"thiQ","gene:ECOLIN_00335",0.0061014531523692,0.431525555036065
"2239",-0.368603524804608,-0.81632821941943,0.0791211698102141,5.33895375368831,-1.86849544715583,0.0952302430942992,0.218605624825362,-5.09731886252019,"hemG","gene:ECOLIN_21475",0.00607597160265403,0.228430966640215
"2250",-0.296606643184281,-3.23596026108017,2.64274697471161,-0.855902214151468,-0.229019596912701,0.824080899031774,0.898223014213632,-5.11554922981549,"citX","gene:ECOLIN_03265",0.00596686290890996,1.49967021321219
"2253",-0.309828397882905,-0.685318085309496,0.0656612895436859,6.32658196834488,-1.87269398858485,0.0945988773772343,0.217964861997338,-5.11691750890655,"ubiB","gene:ECOLIN_21400",0.00595875277412813,0.191576371136016
"2257",0.801101322134517,-1.26422896273713,2.86643160700616,0.533238333920175,0.880321977218251,0.402057361143805,0.584881395097983,-5.11875277702258,"ECOLIN_09010","gene:ECOLIN_09010",0.00594789188012937,1.05373994126104
"2262",-0.439692487619666,-0.963735072608192,0.0843500973688611,6.06483913135232,-1.90425925173875,0.0899769393473571,0.211495946591559,-5.12493134940613,"recR","gene:ECOLIN_02725",0.00591147226961237,0.267368665810473
"2273",0.659819886407389,-1.86200909494704,3.18164886776181,0.963911712398369,0.593818027776229,0.567563623374377,0.722679673586925,-5.13253363896203,"ECOLIN_14515","gene:ECOLIN_14515",0.00586696460578662,1.28664743946654
"2277",0.194419865793368,0.00437539456171784,0.384464337025017,10.9472412628054,2.32182246189853,0.0459352712697643,0.133881695158107,-5.13622961438533,"ileS","gene:ECOLIN_00115",0.00584544699116655,0.096961464914107
"2282",0.528680621188426,-1.41421268328559,2.47157392566245,3.01369698564131,0.617572642195929,0.552480975337456,0.710507684469456,-5.13857942890233,"flgC","gene:ECOLIN_06075",0.00583180741053823,0.991272094119398
"2283",0.808657216946119,-0.609826700463229,2.22714113435547,4.71334365128612,1.29384919399419,0.228601658369803,0.400708716974526,-5.14121959171128,"purE","gene:ECOLIN_02950",0.00581652023520244,0.723716284392525
"2285",0.746612587435656,-4.85015166623411,6.34337684110542,0.447615331051209,0.302762374460627,0.769096581903638,0.863233705861848,-5.14317009682224,"ECOLIN_25935","gene:ECOLIN_25935",0.00580525193723281,2.85549196615804
"2287",0.44994088718025,-0.225864310271147,1.12574608463165,4.78293694082778,1.51104549986894,0.165777916761581,0.320352334524997,-5.14526166201278,"fliM","gene:ECOLIN_10730",0.00579319283126948,0.344798570128264
"2296",-0.683699849434596,-1.47653871158066,0.109139012711468,6.83218420177234,-1.9571502321823,0.0827078314129907,0.199254588658503,-5.15210927012653,"mnmA","gene:ECOLIN_06465",0.00575388630235059,0.40450962354391
"2302",0.512949959210911,-0.304157684784801,1.33005760320662,4.02448645449527,1.42475219684182,0.188670645149976,0.351579033532486,-5.16332361368147,"flgA","gene:ECOLIN_06065",0.00569008581232858,0.416891655099853
"2304",-0.338765911601107,-0.697270679480563,0.0197388562783488,8.37918705493675,-2.14461024335444,0.0612063184808432,0.16246986141368,-5.16377861430542,"nusG","gene:ECOLIN_22230",0.0056875121302183,0.182910595856865
"2311",-0.298064328604705,-0.676264603779541,0.0801359465701302,5.20700471734524,-1.78867638249516,0.108011183505485,0.23696070518461,-5.17012701378441,"bioD","gene:ECOLIN_04030",0.00565172331672149,0.192959324068794
"2314",-0.27780807649772,-0.584278340735963,0.0286621877405223,6.32522870500169,-2.05731187882552,0.0704481567892628,0.178720310280032,-5.174156966121,"tilS","gene:ECOLIN_00985",0.00562912092485253,0.156362379713389
"2321",0.539065818942531,-0.129784902133223,1.20791654001828,4.59979327435288,1.82917898975093,0.101337687104143,0.228477584141507,-5.17882531569915,"ligB","gene:ECOLIN_20095",0.00560305036205906,0.341250367895793
"2325",-0.400374476849726,-0.949761608001272,0.14901265430182,3.68117688674794,-1.65398478782993,0.133241927023624,0.273679743864371,-5.1812878294717,"garR","gene:ECOLIN_17340",0.00558934677244589,0.280299556709972
"2326",0.602426660796448,-0.595560354801283,1.80041367639418,2.06125419344195,1.14128913185139,0.283817509257488,0.462237010514126,-5.18366824844764,"ghrA","gene:ECOLIN_05845",0.00557613171061838,0.611217865100883
"2327",0.538122002000767,-0.37933645138303,1.45558045538456,1.99040944740644,1.33118357896016,0.216542271227499,0.388086573385707,-5.18490116010091,"cadB","gene:ECOLIN_23165",0.00556929933382831,0.468091047644794
"2332",-0.400215848550722,-0.795500531830043,-0.00493116527140147,9.75239378734306,-2.29788296366021,0.0477554190676758,0.137716062445007,-5.18903644332772,"hdeB","gene:ECOLIN_19410",0.00554644373156672,0.20167585881598
"2334",0.525312327694446,-0.68114686667675,1.73177152206564,0.993728325769987,0.988208452282416,0.349408772886257,0.533244149590304,-5.1909726018261,"sgbH","gene:ECOLIN_19795",0.00553577471673012,0.615540405291427
"2337",-0.596372263831475,-1.72529587675516,0.532551349092213,2.76495800186234,-1.198937347875,0.261801236396935,0.437059140161496,-5.1916130437256,"ECOLIN_11090","gene:ECOLIN_11090",0.00553225011714551,0.575981435165147
"2344",0.504014257909875,-0.251892981513601,1.25992149733335,2.78056678963084,1.51327524109578,0.165220291147573,0.319692306474036,-5.20118342337341,"fimA","gene:ECOLIN_23995",0.00547984568282084,0.385666958889529
"2347",-0.876377820084562,-2.75452102258535,1.00176538241622,3.09368646261251,-1.05902517408917,0.31775526041751,0.501743810374804,-5.2018460682245,"ECOLIN_03865","gene:ECOLIN_03865",0.00547623557279708,0.958236327806523
"2359",0.288030619936304,-0.0611699085556007,0.637231148428209,6.06943180788406,1.87200660117082,0.0947019745229814,0.217964861997338,-5.21081986529067,"motB","gene:ECOLIN_10435",0.00542757831822607,0.178163534944849
"2365",-0.237269383588453,-0.492877656168439,0.0183388889915334,7.71553898029573,-2.10673740227335,0.0650617806849517,0.169353364993941,-5.21464576101876,"ftsA","gene:ECOLIN_00465",0.00540696470494376,0.130412383969381
"2368",-0.230353620586616,-0.466031329486481,0.00532408831324935,9.43035438413027,-2.21829930972061,0.054331527213772,0.149435854340191,-5.21867007887028,"asnB","gene:ECOLIN_03505",0.00538536603150728,0.120243729030544
"2369",-0.901513676212062,-3.13943131703967,1.33640396461554,1.69018994459679,-0.914264440826935,0.384913880739233,0.569625798065685,-5.22335038239784,"gltX","gene:ECOLIN_13310",0.0053603545686768,1.14179471470796
"2377",-0.330549022407148,-0.764740544029803,0.103642499215508,5.02287780594475,-1.72781860945173,0.118809684431967,0.253599462343895,-5.22948811318787,"lacA","gene:ECOLIN_02110",0.00532772966376431,0.221526286542171
"2383",-0.690872808910402,-1.68093940637509,0.299193788554285,4.82939788172661,-1.58371598616765,0.14844040060646,0.295860592274044,-5.23496721632115,"rrmA","gene:ECOLIN_09785",0.00529877256280918,0.505136019114636
