#KEY	SRR10084977_2	SRR10084978_2	SRR10084979_2	SRR10084980_2	SRR10084981_2	SRR10084982_2	SRR10084983_2	SRR10084984_2	SRR10084985_2	SRR10084986_2	SRR10084987_2	SRR10084988_2	SRR10084989_2	SRR10084990_2	SRR10084991_2	SRR10084992_2	SRR10084993_2	SRR10084994_2
100129387	334	203	461	272	223	434	243	129	175	142	189	244	165	247	457	375	369	343
100129396	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
100129405	150	134	165	134	70	160	106	104	122	96	79	147	98	115	226	130	121	188
100129407	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100129424	24	19	21	24	24	34	24	40	32	26	42	16	29	21	22	17	29	15
100129427	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129434	32	10	16	67	10	40	98	0	58	82	0	70	71	0	9	77	1	30
100129460	81	29	80	66	43	73	151	66	74	133	38	76	98	81	98	68	18	32
100129461	59	94	78	61	150	114	60	134	123	54	95	101	106	115	103	139	124	66
100129464	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
100129480	20	35	35	17	84	32	21	49	18	6	19	30	54	52	10	32	45	27
100129482	567	721	1235	658	687	1084	483	760	673	264	599	1190	854	1238	1204	1043	980	1063
100129503	101	112	105	64	86	131	126	135	88	103	61	200	54	190	173	122	108	177
100129515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129518	20	34	94	18	44	65	36	45	70	31	31	120	19	30	72	25	41	88
100129520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
100129528	0	4	0	0	3	1	0	12	0	0	0	0	0	0	0	1	1	1
100129534	93	125	369	88	160	287	59	133	148	36	119	180	107	96	380	139	113	208
100129543	23	26	227	22	57	223	15	49	79	12	55	135	38	191	88	49	42	52
100129550	486	319	756	546	352	574	622	440	454	428	330	520	642	795	682	770	410	542
100129583	25	7	37	8	15	37	38	30	37	6	8	23	6	22	41	12	22	58
100129597	0	0	1	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0
100129603	0	0	1	0	0	3	0	0	0	0	0	6	0	0	1	0	2	0
100129617	4	0	13	7	1	3	6	0	12	2	0	1	0	0	13	1	0	7
100129620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
100129636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129654	0	3	41	2	2	15	6	3	52	4	0	12	13	0	48	0	0	18
100129662	35	14	15	41	21	16	38	40	13	47	20	26	30	31	49	20	14	13
100129669	0	8	0	0	0	0	4	9	0	0	11	0	4	0	0	0	0	0
100129697	1	0	21	0	4	8	1	0	4	0	0	6	0	0	7	0	4	19
100129716	68	34	44	28	32	30	73	24	26	34	22	19	59	12	33	75	27	18
100129722	0	1	0	0	1	0	0	2	0	0	0	8	1	8	0	0	2	0
100129726	90	62	67	31	40	61	40	18	21	54	17	39	38	31	77	70	56	20
100129792	4	9	299	3	34	330	0	18	312	8	6	179	13	9	167	12	6	162
100129794	103	58	115	143	73	139	275	114	120	191	95	173	132	51	173	101	74	129
100129827	1	3	14	0	0	3	1	9	0	10	2	4	1	0	6	10	14	11
100129842	261	414	838	461	548	706	334	553	577	267	375	1397	548	694	753	662	543	603
100129845	14	17	20	21	10	52	17	8	31	14	6	10	15	0	33	3	13	14
100129858	38	14	25	25	25	46	75	37	71	90	26	67	17	0	37	14	22	33
100129860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129917	231	150	373	215	196	294	306	88	249	194	83	292	145	468	363	236	143	301
100129924	4	3	19	2	0	11	6	3	1	15	5	8	11	35	22	20	4	13
100129931	13	3	3	3	1	10	0	1	4	0	3	8	3	0	1	15	1	1
100129935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129940	38	67	55	44	37	96	33	26	63	35	31	30	29	73	38	41	26	26
100129961	79	42	75	65	64	57	88	51	47	26	55	84	68	77	120	85	95	70
100129973	33	24	14	24	5	18	42	22	31	16	15	12	15	31	16	18	22	30
10013	4120	3231	6177	3883	3503	6238	4113	4448	4426	3006	2756	7647	4294	3491	5523	4205	3722	4340
100130015	11	8	54	10	6	31	25	22	54	33	4	42	27	0	30	39	14	32
100130017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130075	8	0	3	1	0	1	2	0	1	0	5	0	1	3	1	1	3	0
100130086	1	2	14	6	3	35	4	2	40	4	0	24	2	0	45	5	4	15
100130093	143	155	135	161	147	172	349	305	131	185	105	197	369	282	177	289	237	152
100130097	54	48	55	18	40	53	47	42	49	30	28	100	75	35	115	67	44	84
100130100	2	5	0	2	4	10	0	2	4	0	2	1	22	11	12	2	5	5
100130148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130155	0	0	721	6	0	383	1	0	0	0	0	1587	0	0	346	0	0	1034
100130197	3	0	0	3	0	0	0	0	1	0	0	0	9	2	0	9	5	0
100130231	0	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	3
100130238	40	168	20	29	134	59	14	178	12	0	124	24	66	263	13	114	251	25
100130264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130275	7	0	28	2	2	35	0	4	0	1	0	77	0	0	27	1	0	99
100130298	0	2	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0
100130301	1	3	8	1	10	4	7	10	0	9	5	18	2	9	7	3	10	14
100130302	0	3	0	0	2	1	0	0	0	0	0	0	0	26	0	6	10	1
100130311	144	74	81	170	118	367	406	217	307	281	125	76	322	118	84	280	130	43
100130331	39	48	62	31	34	50	31	37	63	20	25	75	32	46	69	44	50	35
100130342	0	0	0	0	0	6	0	0	12	0	0	0	0	0	0	0	1	0
100130345	5	0	2	0	2	2	0	0	6	1	0	5	0	0	9	0	4	2
100130348	6	3	1	6	1	3	0	1	2	1	1	0	2	0	2	0	2	2
100130357	71	50	84	45	66	74	33	19	57	35	41	58	70	117	82	85	80	61
100130361	0	2	0	0	5	0	0	6	0	0	1	0	9	0	0	0	8	0
100130370	37	37	89	50	50	109	88	29	29	77	13	77	44	33	129	30	31	65
100130386	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0
100130417	66	172	224	48	232	267	41	183	169	40	174	165	246	155	428	234	276	330
100130418	0	0	6	0	0	1	0	0	0	0	0	6	0	0	4	3	0	31
100130449	23	14	91	9	4	123	4	0	16	1	17	131	8	18	80	3	15	186
100130451	4	0	26	0	2	7	0	0	2	1	1	26	0	0	30	0	2	19
100130452	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130460	3	1	5	0	0	3	0	0	0	0	0	4	0	0	0	0	2	1
100130476	5	6	13	20	7	22	13	7	40	0	0	14	4	0	1	18	9	8
100130480	0	0	5	1	0	9	7	5	8	0	0	1	0	0	4	0	4	0
100130519	63	70	105	84	146	266	95	161	28	70	89	109	33	1	168	98	129	55
100130520	0	0	0	0	0	2	0	12	14	0	7	0	1	0	0	5	0	1
100130522	24	18	226	19	49	152	17	12	76	7	13	159	48	48	284	31	35	156
100130539	0	1	12	0	1	13	9	4	23	0	4	6	0	0	3	4	1	6
100130557	72	30	58	62	13	58	64	18	44	39	11	70	65	30	45	62	44	31
100130581	48	30	21	38	5	26	79	17	31	45	33	41	30	6	39	38	19	44
100130587	0	0	41	0	2	37	0	4	4	0	0	47	0	0	8	0	2	28
100130613	0	0	4	0	2	3	0	0	4	0	0	0	0	0	21	0	0	19
100130673	2	0	28	6	1	1	0	9	10	0	8	11	8	0	22	3	0	11
100130691	109	53	125	125	68	104	216	70	145	147	102	200	135	99	140	205	77	65
100130700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130705	130	33	64	146	35	60	24	15	14	39	14	99	54	21	70	26	24	135
100130717	2	23	25	4	13	17	8	2	12	10	3	21	10	10	23	13	6	19
100130733	8	0	20	0	2	6	4	5	32	8	10	11	3	0	15	4	12	11
100130742	6	4	24	7	12	31	1	4	16	2	0	9	4	0	18	5	5	5
100130744	195	137	182	167	186	242	182	208	213	154	97	286	167	258	210	277	188	208
100130771	9	12	65	3	4	20	6	4	18	0	4	26	5	23	94	15	11	14
100130776	9	34	12	21	49	41	5	35	43	4	19	11	20	7	37	31	44	26
100130827	4	4	3	16	2	14	23	1	24	15	0	16	3	0	1	0	1	4
100130849	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
100130855	13	10	1	24	4	4	11	13	5	12	12	6	8	15	0	9	16	0
100130872	12	59	11	18	78	44	30	89	26	26	59	42	95	51	28	67	129	17
100130880	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100130887	14	20	41	1	20	54	21	16	15	20	12	51	35	0	68	10	19	35
100130889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130890	131	61	127	151	111	103	172	139	100	64	102	143	113	81	190	133	94	76
100130894	9	9	3	3	1	3	7	2	2	0	2	2	0	0	12	8	2	10
100130899	6	201	2	10	372	37	0	150	75	3	122	0	15	570	1	9	124	0
100130933	10	45	3	23	107	13	10	17	26	9	36	0	27	35	8	64	36	0
100130934	4	6	38	0	1	29	0	15	19	4	14	25	0	0	36	17	3	23
100130935	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100130950	15	6	66	13	16	40	10	15	35	34	12	20	40	18	53	45	11	50
100130954	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100130958	123	174	244	165	164	231	185	339	310	61	265	323	128	9	312	119	204	192
100130964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130967	7	4	16	24	8	7	9	12	23	14	6	2	5	8	7	12	22	3
100130987	76	105	327	108	116	314	110	132	76	97	80	254	95	81	445	133	125	204
100130988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130992	45	37	109	52	10	83	80	6	70	47	1	58	34	1	82	48	24	30
100131017	10858	8004	12797	8346	7168	12463	10350	8484	8008	7939	4825	12358	7790	5527	14456	8792	8924	11833
100131047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131060	14	1	5	5	16	13	14	8	23	23	2	13	17	0	16	10	11	10
100131067	140	184	509	235	304	488	390	450	418	263	256	379	252	247	520	202	275	390
100131089	390	81	159	281	96	189	862	183	294	626	97	341	197	89	219	138	129	150
100131094	72	64	43	44	15	58	18	17	24	18	6	16	32	74	52	46	24	11
100131096	962	329	125	943	274	287	1559	415	1016	971	296	512	641	339	237	617	362	149
100131107	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
100131117	1	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0
100131137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131138	286	42	36	181	10	77	756	132	988	526	71	332	92	0	28	10	32	56
100131176	4	21	44	16	37	14	18	38	6	1	28	8	14	25	32	57	37	9
100131187	2168	805	133	2050	1230	301	3736	1176	1047	2622	998	552	1191	145	178	992	936	190
100131193	263	264	137	171	272	198	92	178	196	140	93	103	281	241	150	282	254	106
100131205	20	28	39	49	38	20	54	34	35	12	61	33	20	3	19	18	62	35
100131208	8	12	11	2	18	25	14	2	40	25	5	66	21	0	22	15	21	5
100131211	292	394	522	471	474	449	519	390	678	304	345	367	605	583	491	655	496	254
100131213	548	682	1036	695	876	1192	487	751	473	230	521	991	660	281	1465	773	895	735
100131234	4	2	2	2	6	2	3	1	0	4	0	0	0	12	15	0	0	0
100131244	1885	309	2144	1254	121	1072	4484	383	2081	4437	188	1582	1385	74	3915	1218	158	631
100131257	2	2	0	1	3	1	0	0	0	0	6	0	0	1	0	0	0	1
100131289	0	5	0	0	2	0	4	4	13	0	10	2	0	0	0	1	2	0
100131303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100131315	0	1	0	0	1	0	0	0	3	0	0	2	0	0	7	0	4	2
100131320	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
100131347	2	5	9	18	3	6	0	2	7	3	1	10	1	1	8	3	1	7
100131366	2	12	0	6	16	19	8	33	38	2	11	0	13	0	0	12	11	0
100131378	3	11	26	4	9	6	6	1	8	2	0	9	16	7	5	2	5	9
100131390	0	3	1000	3	0	508	3	0	32	0	0	1122	0	0	1996	3	0	723
100131434	239	191	162	200	153	205	107	129	83	81	100	132	162	162	265	217	288	138
100131439	1	18	0	0	10	3	0	37	0	0	37	0	12	75	0	20	43	0
100131454	79	43	67	37	49	96	64	29	53	50	10	96	32	9	61	35	74	87
100131496	2	2	10	0	0	9	0	0	1	3	2	3	0	48	11	2	6	5
100131532	8	4	7	4	13	2	0	0	28	2	3	0	40	0	2	28	15	1
100131539	0	1	27	4	4	8	5	2	2	1	10	16	0	8	9	0	3	11
100131551	7	10	10	1	7	13	21	6	12	1	14	6	10	33	16	34	18	0
100131561	0	1	0	4	0	1	0	0	0	4	2	0	0	0	0	3	0	1
100131564	306	178	289	310	200	260	233	185	267	112	104	299	265	189	373	298	271	275
100131608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131626	1	3	0	2	3	0	1	2	17	0	0	2	0	14	2	1	2	0
100131635	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0
100131655	152	164	236	177	203	125	177	231	189	135	107	134	174	58	180	131	174	163
100131691	98	43	98	75	90	74	73	32	44	47	51	63	50	60	72	79	112	49
100131726	4	0	0	0	0	0	0	0	1	0	0	0	4	0	2	9	3	0
100131733	5	2	0	7	5	2	0	2	1	0	10	0	0	0	1	6	7	0
100131755	1211	715	1899	1515	971	1764	1453	917	1273	1041	550	1456	1622	1532	1966	1943	1058	426
100131801	1024	586	1000	791	1075	777	1328	1009	1585	620	895	1107	562	213	1046	532	926	684
100131814	18	8	11	6	16	16	1	3	10	7	0	25	27	10	28	28	11	19
100131816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131825	0	0	1	0	0	3	0	0	0	0	0	18	0	0	1	0	0	6
100131827	0	9	226	2	5	122	10	2	149	6	3	140	9	40	105	0	22	90
100131897	9	33	236	24	31	153	53	28	150	39	4	242	48	25	196	58	47	256
100131902	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
100131980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131997	57	21	129	39	12	69	88	40	31	39	34	81	62	2	134	47	17	84
100131998	115	96	95	92	103	174	81	130	149	89	80	125	130	240	114	175	137	116
100132004	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0
100132057	53	19	80	45	31	72	93	28	62	46	4	60	59	17	75	26	14	42
100132062	115	117	100	91	72	126	94	103	85	78	82	92	80	94	122	91	104	70
100132074	2979	1910	1536	2562	2206	1741	3605	3258	1843	2524	2115	2097	1736	776	2089	2170	2365	2787
100132077	6	3	14	2	3	11	11	5	32	0	2	26	1	25	23	1	5	9
100132078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132101	2	2	0	8	6	2	4	0	1	0	0	1	2	0	2	2	2	0
100132103	5	2	3	2	0	2	4	2	4	3	4	0	2	6	9	0	0	4
100132111	22	17	15	10	49	7	7	24	2	0	28	4	37	38	4	79	28	13
100132116	35	13	8	26	14	17	14	23	48	33	21	12	41	3	22	69	4	15
100132146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
100132154	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
100132159	0	2	0	0	0	6	12	10	158	10	0	82	8	0	0	11	2	0
100132163	12	5	3	0	10	7	1	6	42	7	4	10	7	0	14	18	9	1
100132169	4	2	28	0	4	30	8	19	23	2	4	20	4	0	22	0	11	14
100132174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132215	29	40	68	16	7	292	10	22	30	26	6	45	24	30	31	44	12	20
100132247	725	372	651	427	354	624	459	598	492	390	388	439	363	621	478	422	507	368
100132273	0	0	1	0	0	3	0	1	0	0	0	7	1	0	4	0	1	2
100132287	63	63	75	76	74	92	52	55	38	43	53	39	47	79	38	51	81	46
100132288	0	0	6	0	0	10	1	0	2	0	0	4	0	0	2	1	0	63
100132304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132341	155	203	216	136	177	180	82	107	98	93	69	100	159	281	220	252	222	162
100132352	393	212	765	452	327	748	600	447	638	351	276	932	371	193	835	356	366	864
100132354	0	5	13	4	8	21	1	16	17	2	2	39	1	2	16	0	1	74
100132356	144	80	170	155	89	127	118	71	79	145	66	85	85	115	131	161	78	143
100132386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132403	2	5	2	1	17	2	11	4	5	8	4	5	9	1	15	17	16	0
100132406	123	199	271	246	294	346	233	224	280	131	153	254	247	446	267	317	277	180
100132417	0	0	2	0	0	9	0	0	27	0	0	0	0	0	0	0	0	3
100132463	1	0	0	0	0	0	0	6	0	0	2	0	2	0	4	0	0	0
100132464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132476	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132526	0	0	0	0	0	0	10	0	4	6	0	2	0	0	0	4	0	0
100132529	0	0	16	0	1	3	3	0	10	0	3	9	10	0	16	0	0	3
100132541	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
100132565	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
100132594	9	12	1	3	1	7	17	1	44	9	0	14	2	2	1	16	1	4
100132596	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100132618	18	21	19	9	17	27	2	20	10	6	13	14	19	32	21	11	37	22
100132677	13	5	23	17	3	15	46	0	39	25	0	14	6	0	18	5	15	18
100132707	19	74	36	54	104	37	25	75	30	6	68	41	145	195	55	137	78	38
100132708	0	2	8	0	3	7	0	0	0	0	0	0	0	2	3	1	2	0
100132724	0	5	6	10	4	14	12	4	7	0	2	5	5	3	6	1	6	1
100132735	0	2	0	0	0	2	0	0	39	0	0	0	0	0	0	0	0	0
100132741	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0
100132774	30	32	56	30	16	58	41	46	31	21	14	47	32	64	56	14	29	39
100132781	0	0	6	2	0	4	6	0	0	2	0	0	11	0	2	0	6	2
100132813	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	2	6
100132815	1053	1908	2479	1239	2215	2733	790	6385	1659	477	5542	1987	3265	4201	1793	2517	3453	1372
100132831	0	2	6	2	0	5	3	2	5	4	0	0	1	3	2	4	3	0
100132832	4	9	32	13	5	29	12	5	19	12	2	7	7	21	24	15	4	16
100132874	12	6	81	5	0	30	13	0	4	24	3	44	10	0	102	4	10	65
100132891	104	211	113	129	198	79	235	228	207	111	111	156	81	130	139	188	288	112
100132911	67	25	145	54	38	59	72	63	50	29	47	70	43	60	87	78	51	46
100132916	4	0	18	0	0	24	0	0	33	4	4	41	0	0	16	1	0	25
100132923	67	46	13	67	76	1	82	66	1	52	46	12	64	134	8	115	48	20
100132929	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
100132948	29	3	12	21	12	17	23	8	24	5	5	8	8	11	18	28	16	27
100132963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132967	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
100132979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132987	0	0	8	0	4	4	0	0	0	0	0	8	0	0	2	0	0	2
100132994	0	5	0	0	5	0	0	1	0	0	3	0	8	0	0	0	4	0
100133036	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
100133050	0	0	3	6	4	14	0	0	1	7	0	0	0	0	6	4	1	6
100133053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133077	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0
100133091	2	0	3	0	3	2	0	1	1	0	0	8	1	0	2	1	2	11
100133093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133121	22	22	52	33	28	46	41	35	9	22	18	47	44	9	76	25	19	52
100133123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133161	81	40	45	60	55	70	53	72	43	57	53	50	37	10	61	27	43	18
100133172	8	2	30	4	1	22	13	1	27	30	1	82	4	24	78	11	5	82
100133205	10	3	3	6	7	10	16	6	17	6	10	1	8	0	13	1	8	9
100133220	6	2	2	14	12	1	6	11	0	4	5	1	11	16	10	10	13	3
100133234	21	8	19	13	6	16	16	9	12	19	7	18	8	21	14	9	7	7
100133251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133286	0	3	4	0	0	1	5	1	0	2	0	0	0	18	1	0	1	1
100133301	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2
100133308	3	0	0	1	1	2	1	1	1	1	0	5	0	1	2	0	0	1
100133311	3	2	24	0	11	6	0	6	5	0	3	67	0	0	99	0	0	49
100133315	40	32	80	80	34	100	58	57	60	60	35	75	45	47	104	38	42	64
100133319	0	0	0	0	0	0	0	4	0	0	4	0	0	0	2	2	5	0
100133331	132	86	142	79	108	228	59	86	70	40	70	139	71	149	181	144	155	99
100133461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133545	6	2	12	4	10	7	26	1	8	9	1	24	5	0	16	18	11	7
100133612	17	35	12	22	25	6	10	12	9	6	16	16	4	40	7	19	27	6
100133669	20	30	50	17	33	84	10	18	77	17	19	42	29	6	30	5	42	44
100133920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133941	93	2772	30556	422	5321	20580	94	2599	11436	89	1931	33212	184	3006	23165	228	2005	25675
100133957	9	0	3	7	1	3	1	6	2	2	10	4	0	14	7	2	3	7
100133985	95	41	68	87	70	72	81	36	48	59	18	45	39	0	104	33	55	70
100133991	47	70	49	61	71	43	43	44	78	21	49	64	52	95	38	50	76	61
100134015	1	4	7	1	6	2	6	3	0	1	3	11	7	14	2	27	4	0
100134229	534	342	360	717	481	291	956	331	376	639	232	403	431	313	243	464	375	323
100134259	22	8	24	5	16	11	6	6	11	11	9	16	31	0	6	69	29	8
100134317	6	1	18	6	9	10	14	1	4	0	2	15	4	4	26	6	8	5
100134368	99	70	107	128	128	80	277	96	119	182	45	41	107	70	66	69	135	105
100134391	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
100134444	0	0	0	1	3	0	1	0	0	1	0	1	1	1	1	0	1	0
100134713	68	36	46	39	53	62	45	43	52	42	45	103	44	7	88	64	71	72
100134868	44	17	33	34	32	15	51	49	53	42	24	12	43	8	45	66	29	1
100134869	32	4	82	30	22	45	108	19	18	24	4	74	36	19	49	17	4	15
100134934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100134938	3	0	0	0	0	1	5	1	1	0	0	0	0	0	0	0	2	1
100137047	254	149	242	220	174	288	297	154	254	239	72	231	207	90	286	191	186	163
100137049	34	19	19	15	19	11	4	0	9	10	0	12	9	8	20	10	25	12
10014	10825	4693	9657	8745	5159	9589	22588	7721	13328	15746	4380	15743	8344	7019	9676	7943	5586	9861
100141515	2	4	0	0	10	0	0	6	34	3	0	0	0	40	2	1	9	1
100142659	5	3	0	5	5	2	0	4	11	0	8	3	3	0	0	4	1	0
100144595	1	0	12	1	0	4	0	0	0	1	0	21	0	0	7	1	0	17
100144596	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0
100144597	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
100144602	18	20	18	34	40	20	20	14	1	13	30	48	51	22	31	15	40	39
100144603	103	81	107	104	88	124	153	125	50	94	86	140	70	39	148	64	95	95
100144604	0	0	12	2	0	6	3	26	0	6	5	9	0	0	2	1	7	2
100144748	130	134	157	184	195	150	148	241	103	132	117	162	192	211	157	240	153	110
100147744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100147773	42	5	29	33	16	27	32	36	12	37	8	27	5	3	33	33	23	32
10015	6477	5179	5315	7658	6812	5952	8433	7070	7984	5551	4730	6521	7715	8866	5778	8863	7094	3732
100151643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100151683	0	0	1	0	0	7	0	0	2	0	1	0	0	0	3	0	0	0
100151684	0	0	5	1	0	0	4	0	0	0	2	7	0	0	2	6	4	3
100158262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10016	2017	2516	2891	2186	3539	2716	2448	3273	2631	1580	2780	2119	2174	1268	3409	2155	3324	2288
100169751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169752	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100169753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169989	5	0	7	0	1	0	6	0	0	2	1	2	1	0	4	2	4	0
10017	2	16	0	10	12	6	5	4	0	9	21	15	5	1	4	12	6	1
100170216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100170217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100170218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
